"codigoSector";"descripcionSector";"codigoEntidad";"nombreEntidad";"periodo";"C110";"C120";"C130";"C139";"C140";"C150";"C160";"C170";"C180";"C210";"C220";"C230";"C240";"C250";"C260";"C310";"C330";"C190";"C320";"C290";"C340";"C350";"C360";"C380"
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-03-01;12777515065,88;4439229869,98;73688705273,7;-1895154096,78;161132760,01;15927805,22;0;212676747,54;387766085,45;48034248261,95;0;28851696818,27;1710381997,96;2125579644,37;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-04-01;13533410744,59;4661566903,49;72566313916,66;-1931628293,31;103695904,75;24290721,31;0;207152437,83;396071359,74;49788185104,84;0;27699208842,18;1068043178,56;2097712949,42;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-05-01;19694322610,29;4087138591,3;74669996609,26;-1917863674,78;87592782,24;23096100,34;0;198520928,97;388636898,62;55688902761,73;0;28557593745,04;2039444688,11;2006987949,36;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-06-01;14814869333,32;4035837237,95;76611984423,59;-1811756889,28;87335926,32;8362844,93;0;197587269,18;393712610,98;56554342964,26;0;24330583001,23;2170224576,78;2056171628,49;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-07-01;13092755991,69;3667672154,88;76899949895,88;-1945357597,27;105217104,7;14511945,58;0;210320767,51;387403709,8;55926708245,27;0;23632639753,25;1557253367,18;2156240261,8;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-08-01;14167175013,01;3097773361,91;75532106571,13;-2250786412,27;95999232,62;28046476,94;0;202129096,07;376207083,89;55662607692,84;0;25152579968,09;1541843114,55;18527544,21;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-09-01;14618399687,18;3615374061,4;76292067972,83;-2231267862,28;84668035,62;27446779,45;0;194163604,31;364225311,91;56256375506,85;0;26067379568,82;1609317520,23;15539951,46;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-10-01;15206487898,19;5466928148,59;77561138304,07;-2108581612,26;88036042,21;26847081,96;0;190495009,11;474119936,39;57255593475,46;0;27736919791,99;2537964205,07;37062912,49;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-11-01;15746906152,12;4445583141,7;77877475649,43;-2044846072,18;92157272,03;35384209,15;0;184210503,11;468371430,14;56478011522,16;0;29027789376,21;1836273615,15;6210764,77;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2020-12-01;15182456785,41;6957751070,31;78922411838,48;-1982061362,27;130566406,13;78764607,38;0;176319306,45;441783895,95;58636781515,92;0;29584277231,9;2037939587,6;4214869,43;0;9174955000;0;0;0;0;434803990,57;965583233,86;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-01-01;14483558182,37;6947888664,58;78726938393,53;-2064031332,27;103736507,55;94185514,05;0;168061687,93;456305190,03;58569883462,92;0;28607049052,31;2124735269,23;11292723,32;0;9174955000;0;0;0;0;487378914,61;1964506790,65;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-02-01;14360022851,72;6045977162,37;78376314939,28;-2265649572,26;123765577,37;210440586,98;0;165223385,87;448610077,38;58521415190,09;0;27458436076,16;2160240826,48;33457007,72;0;9174955000;0;0;0;0;487378914,61;1964506790,65;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-03-01;14877936532,79;5504216478,22;78479143104,23;-2103306307,27;189557083,81;142367073,66;0;158296433,41;501607833,53;58170924815,8;0;27993055935,07;1938224940,07;40638038,08;0;9174955000;0;0;0;0;487378914,61;1964506790,65;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-04-01;14543731637,7;5527360058,79;78008946855,8;-2094594884,27;160323387,46;206570023,78;0;151561025,96;553414110,48;59306942205,71;0;26098623824,76;1817498268,2;14649976,43;0;9174955000;0;0;0;0;487378914,61;2093304218,73;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-05-01;15527769293,98;5654367498,53;77180036572,71;-1972885964,27;120417769,12;191494113,09;0;145739400,79;514315451,42;65170004251,35;0;20353463539,69;1721957947,5;32035174,84;0;9174955000;0;0;0;0;487378914,61;2093304218,73;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-06-01;13024044690,07;4706061526,67;76234117694,95;-2026780292,28;137038994,2;178612556,75;0;144468672,44;497089829,51;64164312596,69;0;16805852794,33;1755661431,54;54978522,11;0;9174955000;0;0;0;0;487378914,61;2093304218,73;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-07-01;13146406193,26;3619818307,78;75362410793,1;-1915677672,27;158244335,52;189883139,95;0;137604649,38;507823323,79;66367464233,54;0;13034142823,76;1470378394,46;91701348,69;0;9174955000;0;0;0;0;487378914,61;2093304218,73;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-08-01;14614558227,58;2691373444,03;74764446656,25;-1912039712,27;146617310,37;124045276,37;0;137521836,41;495401553,59;68904101779,57;0;9888481982,28;1752380002,64;17285962,13;0;9174955000;0;0;0;0;487378914,61;2093304218,73;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-09-01;14236107570,05;3954618872,59;74591113382,56;-1951096102,27;190526852,9;121144667,8;0;142937976,85;476952415,14;69279191183,33;0;9615714968,47;2197632950,59;123964718,66;0;9174955000;0;0;0;0;487378914,61;2081320899,2;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-10-01;13731426615,62;5280993195,99;75629508923,1;-1911158852,26;155536849,25;238270559,39;0;136137916,33;474438762,62;70654471347,34;0;9393687682,11;2770501502,41;26734093,89;0;9174955000;0;0;0;0;487378914,61;2081320899,2;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-11-01;13774754405,84;4977497856,15;74468031273,95;-1929881412,27;119216504,93;172083344,63;0;134435684,31;466477929,75;69681121465,44;0;9404489214,04;2217283764,8;14246182,06;0;9174955000;0;0;0;0;487378914,61;2081320899,2;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2021-12-01;14298218877,67;6518343482,9;75708529735,86;-1947202762,27;215921454,45;61561136,83;0;127029139;481562733,76;71890213684,12;0;9811097064,62;2729667034,04;30319012,38;0;9174955000;0;0;0;0;487378914,61;2081320899,2;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-01-01;14827625077,54;6363743255,05;75974990605,19;-1764352212,27;177708703,35;29256960,34;0;119833271,46;489211365,55;72174907716,14;0;9852825888,23;2740798375,48;23372747,55;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-02-01;13867990377,36;5571628169,45;75690937018,97;-1749078252,27;141207387,17;28489688,5;0;116503508,28;477305626,86;70077455961,8;0;9724361686,67;2745139775,6;38432147,3;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-03-01;14264087256,24;6505370059,7;77249190193,65;-1782352712,27;233931766,42;27722416,66;0;119610469,1;461904891,91;70891796242,78;0;11240008193,13;3112097874,36;25971986,84;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-04-01;14654115708,35;8224005615,5;77587572485,95;-1854873412,27;223002713,29;26955144,82;0;111764608,24;442378251,35;72938580323,65;0;10832035178,53;3732532807,36;9833580,6;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-05-01;17069668470,75;8335162152,01;79748107377,23;-1838317652,27;161378687,24;12100287,65;0;104097256,92;440525149,35;76564123503,57;0;10753247892,75;4411307362,35;5793777,09;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-06-01;16522273915,99;8363800754,88;80979179875,01;-1774218262,27;197580909,9;11773252,85;0;95811993,69;450302014,18;76752855362,6;0;11587080479,22;3913085538,76;20294627,76;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-07-01;17197566685,63;8133308058,4;79953457565,88;-1777263092,27;235619253,95;11446218,05;0;97662740,44;443027044,41;75709799263,52;0;12391466152,37;3611156713,77;21189469,47;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-08-01;16029913421,1;8796378691,16;79099558370,6;-1697899778,5;204944425,22;11119183,25;0;89584875,16;442638183,26;74543213535,1;0;11831587637,39;4019042769,46;19163605,97;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-09-01;15302484300,31;5090262226,04;77404904694,93;-1632985878,49;321408986,07;10792148,45;0;84979737,24;446001577,05;68630134967,46;0;12821565678,89;2949188088,31;24537372,38;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-10-01;15545544439,21;6017638033,21;76814021178,78;-1634526962,83;302900241,3;10465113,65;0;92408831,6;454504586,86;68870483023,98;0;12293374516,89;3735809090,59;36407438,66;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-11-01;13785155096,06;5878188517,56;76035050396,4;-1559374598,49;273265961,23;10138078,85;0;98699936,96;437295950,69;66659740729,69;0;12191173063,93;3329369301,29;13498750,12;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2022-12-01;14119757597,23;6321424866,06;76638101743,16;-1625467193,49;278845433,25;41071743,74;0;103680756,82;421897735,47;65160565755,58;0;15661678351,41;2606018867,85;82373795,68;0;9174955000;0;0;0;0;547689661,61;3227225103,7;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-01-01;15255735784,69;6566153665,99;72626661721,67;-1526734378,49;204238808,74;40079587,67;0;111648076,88;425852363,77;63297366744,53;0;15586789987,78;2420672133,11;46878288,94;0;9174955000;0;0;0;0;620903328,6;4618284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-02-01;14516105258,92;8149545386,45;73689350156,5;-1570660441,82;230957485,38;9156974,45;0;109528531,62;419794189,06;63998513793,79;0;16460863295,22;2871759392;23322147,03;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-03-01;14567527812,62;8067493524,44;73061919057,92;-1547435801,81;335107314,75;8829939,65;0;222125725,25;428655357,16;58417994665,95;0;21074165782,04;3399855839,13;50099530,31;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-04-01;13690624075,55;7209873536,98;73624959608,85;-1614697179,42;319114364,38;8502904,85;0;215528462,44;421287599,52;57872872530,04;0;21103077155,92;2558209183,5;27347739,43;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-05-01;16074199839,16;7718201631,04;74244480490,41;-1613477492,29;281234896,86;0;0;209103524,77;446790209,76;57967013543,69;0;23125321628,68;3883784516,83;18209980,99;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-06-01;12840234017,1;7336449235,5;75007542019,26;-1693156879,04;318989788,01;0;0;204398991,43;576867122,81;57854848400,09;0;21464818530,77;2751152361,33;53889527,01;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-07-01;13902758521,18;6231189063,78;75222263282,87;-1695129312,8;293699448,13;2293715,11;0;208828468,79;576278903,99;58732552376,79;0;21043764789,71;2385031505,53;24070397,62;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-08-01;14287970258,36;3827510049,43;74408589405,6;-1771650199,63;255433251,3;2244912,66;0;205600040,33;567599248,3;56505449893,44;0;20343315787,48;2475689001,56;22543196,48;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-09-01;13603380402,64;4921409278,99;75405561640,15;-1811026412,02;294570712,96;2196110,21;0;203055540,03;694082780,08;56674071098,56;0;21453788420,1;2650928057,29;19972036,19;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-10-01;13088793628,56;6397286953,42;75973144254,88;-1789132485,54;301823843,37;2147307,76;0;198311632,52;745288746,84;58665785852,46;0;20290701365,37;3264796115,81;105760021,54;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-11-01;15001758364,79;6378733730,5;77777510189,45;-1896621414,62;489470769,84;2098505,31;0;204972803,99;766984125,77;59321631965,27;0;23345285509,47;3475891708,47;62117631,48;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2023-12-01;14338960195,01;6290009461,97;79031963048,12;-1886708773,43;398593275,43;4266527,75;0;200518208,34;1059396638,86;58139590907,35;0;24458760168,03;4272718912,82;84281463,94;0;9174955000;0;0;0;0;620903328,6;4218284776,61;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-01-01;11579161547,71;5567068562,44;79281679146,58;-1817689415,56;315402428,71;4175750,56;0;194138679,47;1050564994,75;56761821592,05;0;23261482727,49;3503560754,62;36980345,41;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-02-01;12521236496,68;4538277484,07;79112407500,44;-1777461766,33;426633068,51;4084973,37;0;194183145,37;1068952477,37;56493633649,72;0;24258442381,32;2637781234,6;29731007,67;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-03-01;12297501249,94;4519085583,88;79101773682,05;-1852819070,71;374851860,18;22798828,62;0;191020551,19;1070053247,06;56804334968,19;0;24258155757,74;2118687367,52;24901852,85;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-04-01;11966634676,6;4520145650,22;80397231349,43;-1764892312,29;314449728,17;3903418,99;0;184635169,89;1023792317,8;57166263249,64;0;23955893666,26;2672986324,53;31275956,23;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-05-01;15116561380,67;5619203145,46;84912793176,51;-1777267452,94;354957478,9;0;0;178243671,87;863909518,86;65560206838,6;0;21556573231,17;4901075049,08;52083449,51;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-06-01;13157791316,99;5095012983,56;88125358191,75;-1804390180,3;327681061,3;0;0;173783703,71;834978106,5;65548226028;0;22749168369,92;4210028320,22;87536047,37;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-07-01;14099075250,68;5086364544,06;89387869244,57;-1856205421,19;316380718,91;0;0;169294951,89;803216654,28;65788900405,15;0;23870491983,89;4921459163,76;83748327,16;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-08-01;13991684493,69;5068051162,36;90035609717,85;-1808812789,48;332248369,08;0;0;166425588,95;818309277,96;65033950433;0;26554480303,93;3533328608,64;35780588,68;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-09-01;17970281115,72;5070558879,83;91281792511,36;-1829892649,67;304554425,05;0;0;160119194,48;795375405,22;64756964971,79;0;31099220494,47;4384289389,11;33931855,65;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-10-01;15388563324,08;4050583423,12;91645119754,1;-1810413598,19;371472766,37;0;0;154070657,32;805061627,12;61281577422,07;0;31111990721,89;4358975107,51;307790029,06;0;9174955000;0;0;0;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-11-01;15211549418,78;4560554076,37;93485835825,4;-1833145036,28;347909240,15;0;0;147878586,31;758817118,56;59292138258,37;0;32750910066,48;5499316126,3;30048434,93;0;9174955000;0;0;1541340000;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2024-12-01;15117904314,67;3040135555,56;94801550275,61;-1821223560,12;335557683,13;0;0;147050402,43;740426521,19;56835771159,56;0;36059951983,96;4060878657,31;131103106,24;0;9174955000;0;0;1541340000;0;638613968,51;4554786934,83;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-01-01;18202603492,65;3536299785,36;94869177401,78;-1806086969,57;337786862,11;0;0;148702829,9;724358734,2;57914268565,29;0;39043697021,84;3651289845,37;31094690,96;0;9174955000;0;0;1541340000;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-02-01;18747954723,6;6584057760,76;95876834480,82;-1870958956,8;360007674,12;1877277;0;143490141,24;720283690,26;57947257431,06;0;43290918346,34;3933530785,71;37441020,59;0;9174955000;0;0;1541340000;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-03-01;17829790483,05;6543538534,52;96794712234,19;-1814661361,3;381430657,45;1877277;0;153057324,26;707108544,63;56782412485,86;0;42125422619,69;4615267500,77;30086808,36;0;9174955000;0;0;3041340000;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-04-01;18307928795,85;5051898935,73;99571138156,78;-1843911448,24;450628250,37;1877277;0;146387912,37;710852266,79;57030789741,76;0;43323448725,7;4782231081,17;63914193,89;0;9174955000;0;0;3041340000;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-05-01;16989672877,03;4043091688,39;103025596727,51;-1838039461,19;365280927,89;1877277;0;154952739,49;717886916;56092328425,51;0;43903872371,65;6074157661,62;45317415,81;0;9174955000;0;0;3041340000;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-06-01;17092830697,94;3033802300,78;104862842701,02;-1845929927,77;305415098,71;1877277;0;148799892,09;795294743,26;55470470059,62;0;46106891935,52;5392232540,92;16884016,16;0;9174955000;0;0;3041340000;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-07-01;18279007930,21;3033776447,22;105129404248,27;-1954934544,19;399996510,67;1877277;0;142751127,96;723593611,06;55757721955,15;0;49159778276,41;3434956821,37;69202642,41;0;10716295000;0;0;1,5e+09;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-08-01;21154332653,56;3039320893,95;105401146696,91;-1966493927,38;355665752,01;1877277;0;137728958,2;720091523,56;56421235773,75;0;51679970078,89;3265074803,95;29631112,36;0;10716295000;0;0;1,5e+09;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-09-01;19414238470,73;4544852387,78;105379284507,95;-1868779474,66;361484121,29;0;0;131673313,1;803958272,66;54512559542,13;0;52638467318,63;3872352326,6;35917373,53;0;12216295000;0;0;0;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-10-01;18170433042,09;4533937617,29;107237523014,36;-1875676538,91;372647888,56;0;0;125676258,32;734677108,8;54834618741,64;0;53143888328,64;3565033711,13;9800400,8;0;12216295000;0;0;0;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-11-01;18190854003,1;3487385436,71;107471093781,76;-1886645352,2;275335450,71;0;0;121931867,99;671061855,82;54434339628,69;0;53585313301,3;2597895855,01;49581238,6;0;12216295000;0;0;0;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101052431";"CAFSA";2025-12-01;19526153965,33;4513972448,54;108508241715,58;-1949977261,74;474323813,09;0;0;116384431,96;684328235,06;54152268213,66;0;56509282000,45;3264936579,96;156170828,61;0;12216295000;0;0;0;0;697875165,62;5680749679,9;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-01-01;2525970751,44;3624558210,56;12618761423,75;-180310966,88;16781557,08;0;0;138575311,29;152911047,65;15100743065,43;0;0;283010494,41;113144095,62;0;2452020000;0;0;12553,53;0;168357001,63;954406978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-02-01;2592250581,71;3626457270,54;12224149315,93;-179879447,6;3639923,38;0;0;138647784,19;152722618,79;14737656118,98;0;0;302715017,91;102768806,62;0;2452020000;0;0;12553,53;0;168357001,63;954406978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-03-01;2530646390,88;3319615955,16;12503236269,15;-179613743,58;3423957,53;0;0;138921402,39;84769790,47;14706988966,25;0;0;163489008,36;104545495,04;0;2452020000;0;0;12553,53;0;168357001,63;954406978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-04-01;2503428575,18;3468016342,11;12437984612,12;-183262512,9;3045468,79;0;0;137847530,23;84277462,52;14777387101,33;0;0;164245021,44;77944488,5;0;2452020000;0;0;12553,53;0;168357001,63;954406978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-05-01;2362826021,25;3112198003,53;13162650304,23;-184086868,38;2981455,71;0;0;136547197,07;85380709,09;14914204935,61;0;0;244493608,73;75737114,49;0;2452020000;0;0;12553,53;0;168357001,63;954406978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-06-01;2466377611,58;3346537654,63;12901291844,48;-183767896,66;10748,96;0;0;135700271,41;127015774,9;15021766073,01;0;0;243748844,41;74904687,27;0;2452020000;0;0;12553,53;0;168357001,63;954406978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-07-01;2495547763,08;3087058880,34;13127622780,42;-183690756,66;129472,46;0;0;134417808,17;122824498,1;15108625421,75;0;0;149428305,75;69918296,33;0;2452020000;2283459,81;0;12553,53;0;168357001,63;954406978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-08-01;2422493894,42;2679289167,2;13728992168,87;-187452934,25;122338,07;0;0;132821315,79;117674602,97;15198595618,67;0;0;161366827,53;73654292,47;0;3154910000;1990489,94;0;12553,53;0;168357001,63;251516978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-09-01;2478311209,15;2770189122,51;13594381014,5;-187315463,25;1348771,41;0;0;133697806,13;160430040,76;15174568848,66;0;0;226501240,26;80381178,98;0;3154910000;1211681,03;0;12553,53;0;168357001,63;251516978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-10-01;2482953054,01;2668736382,18;13524859541,49;-179672286,25;1188749,79;0;0;134765195,09;151587567,47;15078311411,91;0;0;140432210,95;73454840,57;0;3154910000;4948871,16;0;12553,53;0;168357001,63;251516978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-11-01;2776696270,31;2573895294,8;13288136361,9;-173290484,25;1066143,67;0;0;133494214,34;142335372,56;14934040259,54;0;0;230983037,44;75918777,16;0;3154910000;2527796,22;0;12553,53;0;168357001,63;251516978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2015-12-01;2423036153,71;2110041274,5;14170328421,67;-190014487,25;1048643,3;0;0;146439904,5;173769567,61;14789134566,51;0;0;426049599,39;92725720,51;0;3154910000;4956888,43;0;12553,53;0;168357001,63;251516978,24;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2016-01-01;2920852791,67;2257660332,78;12995880568,37;-355996529,48;914525,43;614678630,76;0;145073423,81;166575389,09;14881980314,03;0;0;407388278,08;84761294,76;0;3154910000;4460969,07;0;12553,53;0;175207034,48;381667602,44;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2016-02-01;2637918394,57;2865467878,64;12647581523,94;-328464521,62;717850,83;587953472,9;0;143688967,2;159292184,29;15007328396,26;0;0;226984039,28;76011528,48;0;3154910000;4756366,54;0;12553,53;0;175207034,48;381667602,44;0;0
4;"EMPRESAS FINANCIERAS NO BANCARIAS";"3101192928";"COMECA";2016-03-01;2672497618,57;2946773569,97;12664603719,61;-293118749,26;594159,09;561228315,04;0;143682450,75;103917866,75;15106914109,48;0;0;169414543,06;74731849,92;0;3154910000;4652657;0;12553,53;0;175207034,48;381667602,44;0;0
